host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,temperature
306740988323300,208759,-2.9994,-2.1643,8.8558,-0.1051,-0.0073,-0.1454,19.68
306740999457500,208771,-2.9970,-2.3354,8.8654,-0.2260,-0.0452,-0.1491,19.67
306741010569500,208782,-2.9539,-2.4407,9.0054,-0.3103,-0.0904,-0.1515,19.67
306741022280500,208793,-3.0209,-2.6130,9.1669,-0.3494,-0.1210,-0.1588,19.66
306741033361700,208804,-2.9982,-2.8080,9.2614,-0.3457,-0.1344,-0.1527,19.66
306741044498000,208816,-2.9372,-2.9970,9.3512,-0.3018,-0.1210,-0.1295,19.70
306741056242700,208827,-2.9169,-2.8881,9.3535,-0.2248,-0.0941,-0.0843,19.70
306741067164100,208838,-2.8510,-2.9683,9.3332,-0.1197,-0.0464,-0.0672,19.70
306741078395500,208849,-2.8343,-2.8499,9.2112,-0.0635,-0.0244,-0.0379,19.64
306741089467100,208861,-2.8714,-2.6417,9.1202,-0.0257,-0.0171,-0.0208,19.64
306741101142000,208872,-2.9396,-2.6859,9.1298,-0.0709,-0.0257,-0.0232,19.70
306741112143100,208883,-2.9695,-2.7685,9.2195,-0.1026,-0.0391,-0.0244,19.70
306741123457400,208894,-2.9252,-2.8714,9.2925,-0.1210,-0.0452,-0.0159,19.66
306741135241400,208906,-2.9037,-2.9372,9.3488,-0.1185,-0.0476,-0.0122,19.66
306741146313800,208917,-2.8558,-2.8295,9.3224,-0.0305,-0.0403,-0.0220,19.70
306741157370900,208928,-2.8666,-2.7972,9.2674,-0.0195,-0.0379,-0.0232,19.70
306741168468300,208940,-2.9061,-2.8080,9.2722,-0.0208,-0.0354,-0.0208,19.70
306741180284000,208951,-2.9264,-2.7817,9.2088,0.0049,-0.0281,-0.0122,19.70
306741191178300,208962,-2.9324,-2.6572,9.1262,0.0269,-0.0232,-0.0073,19.70
306741202513600,208973,-2.9121,-2.6022,9.1178,0.0012,-0.0232,-0.0061,19.68
